YYDD,Photons,Type
1962093,3.95,5
1962094,3.92,5
1962095,3.91,5
1962096,3.9,5
1962097,3.9,5
1962098,3.9,5
1962099,3.91,5
1962100,3.94,5
1962101,3.98,5
1962102,4.05,5
1962103,4.11,5
1962104,4.16,5
1962105,4.21,5
1962106,4.23,5
1962107,4.23,5
1962108,4.2,5
1962109,4.19,5
1962110,4.2,5
1962111,4.22,5
1962112,4.22,5
1962113,4.2,5
1962114,4.17,5
1962115,4.14,5
1962116,4.13,5
1962117,4.11,5
1962118,4.09,5
1962119,4.06,5
1962120,4.04,5
1962121,4.03,5
1962122,4.03,5
1962123,4.03,5
1962124,4.01,5
1962125,3.99,5
1962126,3.96,5
1962127,3.95,5
1962128,3.95,5
1962129,3.98,5
1962130,4.02,5
1962131,4.06,5
1962132,4.07,5
1962133,4.06,5
1962134,4.03,5
1962135,3.99,5
1962136,3.98,5
1962137,4.0,5
1962138,4.04,5
1962139,4.07,5
1962140,4.12,5
1962141,4.15,5
1962142,4.17,5
1962143,4.18,5
1962144,4.19,5
1962145,4.19,5
1962146,4.18,5
1962147,4.16,5
1962148,4.14,5
1962149,4.13,5
1962150,4.11,5
1962151,4.09,5
1962152,4.05,5
1962153,4.01,5
1962154,3.96,5
1962155,3.94,5
1962156,3.94,5
1962157,3.96,5
1962158,3.97,5
1962159,3.98,5
1962160,3.97,5
1962161,3.97,5
1962162,3.96,5
1962163,3.96,5
1962164,3.95,5
1962165,3.97,5
1962166,3.98,5
1962167,4.01,5
1962168,4.02,5
1962169,4.03,5
1962170,4.02,5
1962171,4.0,5
1962172,3.97,5
1962173,3.94,5
1962174,3.92,5
1962175,3.92,5
1962176,3.94,5
1962177,3.95,5
1962178,3.95,5
1962179,3.95,5
1962180,3.94,5
1962181,3.93,5
1962182,3.93,5
1962183,3.92,5
1962184,3.92,5
1962185,3.91,5
1962186,3.89,5
1962187,3.88,5
1962188,3.87,5
1962189,3.84,5
1962190,3.82,5
1962191,3.82,5
1962192,3.82,5
1962193,3.84,5
1962194,3.84,5
1962195,3.85,5
1962196,3.84,5
1962197,3.84,5
1962198,3.83,5
1962199,3.81,5
1962200,3.8,5
1962201,3.78,5
1962202,3.78,5
1962203,3.77,5
1962204,3.77,5
1962205,3.75,5
1962206,3.75,5
1962207,3.73,5
1962208,3.73,5
1962209,3.72,5
1962210,3.72,5
1962211,3.71,5
1962212,3.71,5
1962213,3.71,5
1962214,3.71,5
1962215,3.71,5
1962216,3.7,5
1962217,3.71,5
1962218,3.7,5
1962219,3.71,5
1962220,3.71,5
1962221,3.72,5
1962222,3.73,5
1962223,3.74,5
1962224,3.75,5
1962225,3.78,5
1962226,3.83,5
1962227,3.86,5
1962228,3.88,5
1962229,3.86,5
1962230,3.83,5
1962231,3.82,5
1962232,3.81,5
1962233,3.8,5
1962234,3.79,5
1962235,3.78,5
1962236,3.77,5
1962237,3.75,5
1962238,3.73,5
1962239,3.72,5
1962240,3.71,5
1962241,3.7,5
1962242,3.72,5
1962243,3.76,5
1962244,3.82,5
1962245,3.9,5
1962246,3.94,5
1962247,3.96,5
1962248,3.97,5
1962249,3.97,5
1962250,3.97,5
1962251,3.96,5
1962252,3.93,5
1962253,3.91,5
1962254,3.91,5
1962255,3.92,5
1962256,3.94,5
1962257,3.94,5
1962258,3.94,5
1962259,3.89,5
1962260,3.87,5
1962261,3.85,5
1962262,3.87,5
1962263,3.86,5
1962264,3.85,5
1962265,3.84,5
1962266,3.84,5
1962267,3.85,5
1962268,3.85,5
1962269,3.86,5
1962270,3.86,5
1962271,3.86,5
1962272,3.88,5
1962273,3.89,5
1962274,3.89,5
1962275,3.87,5
1962276,3.86,5
1962277,3.86,5
1962278,3.87,5
1962279,3.88,5
1962280,3.88,5
1962281,3.89,5
1962282,3.92,5
1962283,3.94,5
1962284,3.96,5
1962285,3.97,5
1962286,3.97,5
1962287,3.97,5
1962288,3.96,5
1962289,3.94,5
1962290,3.93,5
1962291,3.91,5
1962292,3.9,5
1962293,3.89,5
1962294,3.88,5
1962295,3.87,5
1962296,3.87,5
1962297,3.88,5
1962298,3.89,5
1962299,3.88,5
1962300,3.86,5
1962301,3.84,5
1962302,3.82,5
1962303,3.82,5
1962304,3.82,5
1962305,3.81,5
1962306,3.81,5
1962307,3.82,5
1962308,3.82,5
1962309,3.83,5
1962310,3.84,5
1962311,3.84,5
1962312,3.85,5
1962313,3.86,5
1962314,3.87,5
1962315,3.87,5
1962316,3.89,5
1962317,3.93,5
1962318,3.95,5
1962319,3.97,5
1962320,3.95,5
1962321,3.93,5
1962322,3.9,5
1962323,3.87,5
1962324,3.85,5
1962325,3.81,5
1962326,3.78,5
1962327,3.78,5
1962328,3.77,5
1962329,3.77,5
1962330,3.75,5
1962331,3.74,5
1962332,3.73,5
1962333,3.73,5
1962334,3.74,5
1962335,3.76,5
1962336,3.78,5
1962337,3.79,5
1962338,3.8,5
1962339,3.8,5
1962340,3.81,5
1962341,3.82,5
1962342,3.81,5
1962343,3.81,5
1962344,3.79,5
1962345,3.77,5
1962346,3.74,5
1962347,3.74,5
1962348,3.73,5
1962349,3.73,5
1962350,3.74,5
1962351,3.76,5
1962352,3.78,5
1962353,3.81,5
1962354,3.81,5
1962355,3.81,5
1962356,3.78,5
1962357,3.76,5
1962358,3.75,5
1962359,3.74,5
1962360,3.73,5
1962361,3.71,5
1962362,3.7,5
1962363,3.7,5
1962364,3.71,5
1962365,3.71,5
1963001,3.72,5
1963002,3.72,5
1963003,3.73,5
1963004,3.73,5
1963005,3.73,5
1963006,3.72,5
1963007,3.72,5
1963008,3.73,5
1963009,3.74,5
1963010,3.75,5
1963011,3.75,5
1963012,3.75,5
1963013,3.76,5
1963014,3.78,5
1963015,3.79,5
1963016,3.78,5
1963017,3.76,5
1963018,3.75,5
1963019,3.73,5
1963020,3.72,5
1963021,3.71,5
1963022,3.7,5
1963023,3.69,5
1963024,3.69,5
1963025,3.68,5
1963026,3.71,5
1963027,3.73,5
1963028,3.75,5
1963029,3.74,5
1963030,3.75,5
1963031,3.77,5
1963032,3.79,5
1963033,3.8,5
1963034,3.81,5
1963035,3.81,5
1963036,3.81,5
1963037,3.8,5
1963038,3.78,5
1963039,3.76,5
1963040,3.75,5
1963041,3.73,5
1963042,3.71,5
1963043,3.7,5
1963044,3.69,5
1963045,3.7,5
1963046,3.71,5
1963047,3.72,5
1963048,3.74,5
1963049,3.74,5
1963050,3.74,5
1963051,3.71,5
1963052,3.7,5
1963053,3.69,5
1963054,3.7,5
1963055,3.7,5
1963056,3.71,5
1963057,3.71,5
1963058,3.69,5
1963059,3.68,5
1963060,3.68,5
1963061,3.7,5
1963062,3.72,5
1963063,3.74,5
1963064,3.77,5
1963065,3.78,5
1963066,3.79,5
1963067,3.78,5
1963068,3.77,5
1963069,3.75,5
1963070,3.74,5
1963071,3.72,5
1963072,3.72,5
1963073,3.73,5
1963074,3.74,5
1963075,3.74,5
1963076,3.74,5
1963077,3.73,5
1963078,3.72,5
1963079,3.71,5
1963080,3.7,5
1963081,3.7,5
1963082,3.7,5
1963083,3.69,5
1963084,3.69,5
1963085,3.69,5
1963086,3.68,5
1963087,3.69,5
1963088,3.69,5
1963089,3.68,5
1963090,3.68,5
1963091,3.68,5
1963092,3.69,5
1963093,3.68,5
1963094,3.68,5
1963095,3.69,5
1963096,3.73,5
1963097,3.76,5
1963098,3.78,5
1963099,3.79,5
1963100,3.81,5
1963101,3.85,5
1963102,3.87,5
1963103,3.87,5
1963104,3.85,5
1963105,3.85,5
1963106,3.85,5
1963107,3.85,5
1963108,3.84,5
1963109,3.81,5
1963110,3.76,5
1963111,3.73,5
1963112,3.7,5
1963113,3.7,5
1963114,3.7,5
1963115,3.7,5
1963116,3.71,5
1963117,3.73,5
1963118,3.75,5
1963119,3.77,5
1963120,3.78,5
1963121,3.8,5
1963122,3.81,5
1963123,3.81,5
1963124,3.82,5
1963125,3.84,5
1963126,3.86,5
1963127,3.87,5
1963128,3.88,5
1963129,3.87,5
1963130,3.87,5
1963131,3.87,5
1963132,3.87,5
1963133,3.9,5
1963134,3.94,5
1963135,3.97,5
1963136,3.99,5
1963137,3.98,5
1963138,3.98,5
1963139,3.95,5
1963140,3.92,5
1963141,3.89,5
1963142,3.9,5
1963143,3.9,5
1963144,3.88,5
1963145,3.82,5
1963146,3.79,5
1963147,3.78,5
1963148,3.79,5
1963149,3.8,5
1963150,3.83,5
1963151,3.84,5
1963152,3.84,5
1963153,3.81,5
1963154,3.8,5
1963155,3.79,5
1963156,3.78,5
1963157,3.79,5
1963158,3.83,5
1963159,3.88,5
1963160,3.92,5
1963161,3.96,5
1963162,4.01,5
1963163,4.03,5
1963164,4.02,5
1963165,3.98,5
1963166,3.93,5
1963167,3.88,5
1963168,3.84,5
1963169,3.81,5
1963170,3.77,5
1963171,3.74,5
1963172,3.72,5
1963173,3.71,5
1963174,3.7,5
1963175,3.71,5
1963176,3.71,5
1963177,3.71,5
1963178,3.71,5
1963179,3.71,5
1963180,3.72,5
1963181,3.72,5
1963182,3.73,5
1963183,3.74,5
1963184,3.74,5
1963185,3.74,5
1963186,3.74,5
1963187,3.74,5
1963188,3.73,5
1963189,3.73,5
1963190,3.76,5
1963191,3.75,5
1963192,3.74,5
1963193,3.71,5
1963194,3.72,5
1963195,3.73,5
1963196,3.73,5
1963197,3.72,5
1963198,3.71,5
1963199,3.7,5
1963200,3.71,5
1963201,3.71,5
1963202,3.71,5
1963203,3.69,5
1963204,3.67,5
1963205,3.67,5
1963206,3.67,5
1963207,3.68,5
1963208,3.67,5
1963209,3.68,5
1963210,3.72,5
1963211,3.76,5
1963212,3.79,5
1963213,3.8,5
1963214,3.8,5
1963215,3.81,5
1963216,3.81,5
1963217,3.81,5
1963218,3.81,5
1963219,3.79,5
1963220,3.77,5
1963221,3.75,5
1963222,3.72,5
1963223,3.7,5
1963224,3.7,5
1963225,3.69,5
1963226,3.69,5
1963227,3.7,5
1963228,3.74,5
1963229,3.77,5
1963230,3.78,5
1963231,3.77,5
1963232,3.78,5
1963233,3.81,5
1963234,3.83,5
1963235,3.84,5
1963236,3.84,5
1963237,3.81,5
1963238,3.79,5
1963239,3.76,5
1963240,3.75,5
1963241,3.74,5
1963242,3.74,5
1963243,3.73,5
1963244,3.72,5
1963245,3.71,5
1963246,3.72,5
1963247,3.72,5
1963248,3.72,5
1963249,3.74,5
1963250,3.74,5
1963251,3.75,5
1963252,3.75,5
1963253,3.74,5
1963254,3.74,5
1963255,3.78,5
1963256,3.86,5
1963257,3.93,5
1963258,3.98,5
1963259,3.98,5
1963260,3.98,5
1963261,3.97,5
1963262,4.0,5
1963263,3.98,5
1963264,3.99,5
1963265,3.96,5
1963266,3.98,5
1963267,3.92,5
1963268,3.88,5
1963269,3.83,5
1963270,3.79,5
1963271,3.74,5
1963272,3.71,5
1963273,3.69,5
1963274,3.68,5
1963275,3.69,5
1963276,3.69,5
1963277,3.71,5
1963278,3.73,5
1963279,3.76,5
1963280,3.8,5
1963281,3.82,5
1963282,3.85,5
1963283,3.86,5
1963284,3.85,5
1963285,3.84,5
1963286,3.84,5
1963287,3.86,5
1963288,3.87,5
1963289,3.86,5
1963290,3.85,5
1963291,3.85,5
1963292,3.87,5
1963293,3.9,5
1963294,3.93,5
1963295,3.94,5
1963296,3.94,5
1963297,3.94,5
1963298,3.94,5
1963299,3.92,5
1963300,3.88,5
1963301,3.85,5
1963302,3.84,5
1963303,3.83,5
1963304,3.83,5
1963305,3.83,5
1963306,3.83,5
1963307,3.81,5
1963308,3.8,5
1963309,3.78,5
1963310,3.76,5
1963311,3.74,5
1963312,3.73,5
1963313,3.73,5
1963314,3.74,5
1963315,3.74,5
1963316,3.75,5
1963317,3.76,5
1963318,3.77,5
1963319,3.78,5
1963320,3.79,5
1963321,3.79,5
1963322,3.8,5
1963323,3.82,5
1963324,3.83,5
1963325,3.82,5
1963326,3.82,5
1963327,3.81,5
1963328,3.8,5
1963329,3.79,5
1963330,3.78,5
1963331,3.77,5
1963332,3.76,5
1963333,3.75,5
1963334,3.75,5
1963335,3.75,5
1963336,3.74,5
1963337,3.74,5
1963338,3.72,5
1963339,3.71,5
1963340,3.7,5
1963341,3.71,5
1963342,3.71,5
1963343,3.71,5
1963344,3.72,5
1963345,3.73,5
1963346,3.74,5
1963347,3.73,5
1963348,3.73,5
1963349,3.72,5
1963350,3.71,5
1963351,3.71,5
1963352,3.71,5
1963353,3.71,5
1963354,3.71,5
1963355,3.71,5
1963356,3.7,5
1963357,3.69,5
1963358,3.68,5
1963359,3.67,5
1963360,3.66,5
1963361,3.65,5
1963362,3.65,5
1963363,3.63,5
1963364,3.63,5
1963365,3.62,5
1964001,3.6,5
1964002,3.6,5
1964003,3.6,5
1964004,3.61,5
1964005,3.62,5
1964006,3.62,5
1964007,3.62,5
1964008,3.61,5
1964009,3.61,5
1964010,3.61,5
1964011,3.62,5
1964012,3.63,5
1964013,3.63,5
1964014,3.63,5
1964015,3.62,5
1964016,3.61,5
1964017,3.61,5
1964018,3.61,5
1964019,3.62,5
1964020,3.63,5
1964021,3.63,5
1964022,3.62,5
1964023,3.62,5
1964024,3.61,5
1964025,3.61,5
1964026,3.61,5
1964027,3.62,5
1964028,3.63,5
1964029,3.64,5
1964030,3.63,5
1964031,3.61,5
1964032,3.6,5
1964033,3.59,5
1964034,3.58,5
1964035,3.59,5
1964036,3.59,5
1964037,3.6,5
1964038,3.6,5
1964039,3.6,5
1964040,3.6,5
1964041,3.59,5
1964042,3.6,5
1964043,3.6,5
1964044,3.61,5
1964045,3.61,5
1964046,3.61,5
1964047,3.61,5
1964048,3.62,5
1964049,3.63,5
1964050,3.64,5
1964051,3.65,5
1964052,3.67,5
1964053,3.69,5
1964054,3.71,5
1964055,3.73,5
1964056,3.74,5
1964057,3.74,5
1964058,3.74,5
1964059,3.72,5
1964060,3.7,5
1964061,3.67,5
1964062,3.65,5
1964063,3.64,5
1964064,3.63,5
1964065,3.63,5
1964066,3.62,5
1964067,3.63,5
1964068,3.62,5
1964069,3.62,5
1964070,3.63,5
1964071,3.65,5
1964072,3.66,5
1964073,3.68,5
1964074,3.68,5
1964075,3.68,5
1964076,3.67,5
1964077,3.66,5
1964078,3.66,5
1964079,3.65,5
1964080,3.64,5
1964081,3.66,5
1964082,3.67,5
1964083,3.68,5
1964084,3.66,5
1964085,3.65,5
1964086,3.65,5
1964087,3.65,5
1964088,3.66,5
1964089,3.67,5
1964090,3.67,5
1964091,3.68,5
1964092,3.67,5
1964093,3.67,5
1964094,3.67,5
1964095,3.67,5
1964096,3.66,5
1964097,3.66,5
1964098,3.65,5
1964099,3.64,5
1964100,3.63,5
1964101,3.63,5
1964102,3.63,5
1964103,3.63,5
1964104,3.62,5
1964105,3.61,5
1964106,3.61,5
1964107,3.61,5
1964108,3.61,5
1964109,3.61,5
1964110,3.61,5
1964111,3.61,5
1964112,3.61,5
1964113,3.6,5
1964114,3.6,5
1964115,3.6,5
1964116,3.6,5
1964117,3.59,5
1964118,3.59,5
1964119,3.59,5
1964120,3.58,5
1964121,3.58,5
1964122,3.58,5
1964123,3.58,5
1964124,3.59,5
1964125,3.6,5
1964126,3.6,5
1964127,3.6,5
1964128,3.6,5
1964129,3.6,5
1964130,3.6,5
1964131,3.6,5
1964132,3.59,5
1964133,3.58,5
1964134,3.58,5
1964135,3.57,5
1964136,3.58,5
1964137,3.58,5
1964138,3.59,5
1964139,3.58,5
1964140,3.58,5
1964141,3.57,5
1964142,3.56,5
1964143,3.56,5
1964144,3.56,5
1964145,3.56,5
1964146,3.57,5
1964147,3.56,5
1964148,3.57,5
1964149,3.57,5
1964150,3.58,5
1964151,3.57,5
1964152,3.56,5
1964153,3.56,5
1964154,3.56,5
1964155,3.57,5
1964156,3.57,5
1964157,3.57,5
1964158,3.57,5
1964159,3.58,5
1964160,3.58,5
1964161,3.58,5
1964162,3.59,5
1964163,3.59,5
1964164,3.58,5
1964165,3.59,5
1964166,3.59,5
1964167,3.6,5
1964168,3.6,5
1964169,3.6,5
1964170,3.6,5
1964171,3.59,5
1964172,3.58,5
1964173,3.58,5
1964174,3.57,5
1964175,3.56,5
1964176,3.56,5
1964177,3.56,5
1964178,3.56,5
1964179,3.56,5
1964180,3.55,5
1964181,3.55,5
1964182,3.55,5
1964183,3.55,5
1964184,3.55,5
1964185,3.56,5
1964186,3.56,5
1964187,3.56,5
1964188,3.56,5
1964189,3.56,5
1964190,3.56,5
1964191,3.56,5
1964192,3.56,5
1964193,3.56,5
1964194,3.56,5
1964195,3.56,5
1964196,3.57,5
1964197,3.58,5
1964198,3.58,5
1964199,3.57,5
1964200,3.57,5
1964201,3.56,5
1964202,3.55,5
1964203,3.55,5
1964204,3.54,5
1964205,3.54,5
1964206,3.54,5
1964207,3.54,5
1964208,3.53,5
1964209,3.53,5
1964210,3.53,5
1964211,3.54,5
1964212,3.54,5
1964213,3.54,5
1964214,3.55,5
1964215,3.56,5
1964216,3.56,5
1964217,3.56,5
1964218,3.56,5
1964219,3.56,5
1964220,3.56,5
1964221,3.56,5
1964222,3.56,5
1964223,3.56,5
1964224,3.57,5
1964225,3.58,5
1964226,3.61,5
1964227,3.63,5
1964228,3.63,5
1964229,3.61,5
1964230,3.59,5
1964231,3.58,5
1964232,3.58,5
1964233,3.58,5
1964234,3.57,5
1964235,3.57,5
1964236,3.56,5
1964237,3.56,5
1964238,3.55,5
1964239,3.55,5
1964240,3.55,5
1964241,3.55,5
1964242,3.55,5
1964243,3.56,5
1964244,3.57,5
1964245,3.57,5
1964246,3.57,5
1964247,3.57,5
1964248,3.58,5
1964249,3.58,5
1964250,3.58,5
1964251,3.59,5
1964252,3.59,5
1964253,3.59,5
1964254,3.6,5
1964255,3.6,5
1964256,3.6,5
1964257,3.6,5
1964258,3.6,5
1964259,3.59,5
1964260,3.58,5
1964261,3.57,5
1964262,3.56,5
1964263,3.57,5
1964264,3.57,5
1964265,3.57,5
1964266,3.56,5
1964267,3.56,5
1964268,3.56,5
1964269,3.56,5
1964270,3.56,5
1964271,3.57,5
1964272,3.58,5
1964273,3.58,5
1964274,3.59,5
1964275,3.59,5
1964276,3.59,5
1964277,3.59,5
1964278,3.59,5
1964279,3.59,5
1964280,3.6,5
1964281,3.62,5
1964282,3.62,5
1964283,3.62,5
1964284,3.6,5
1964285,3.59,5
1964286,3.59,5
1964287,3.58,5
1964288,3.58,5
1964289,3.58,5
1964290,3.58,5
1964291,3.58,5
1964292,3.59,5
1964293,3.59,5
1964294,3.59,5
1964295,3.59,5
1964296,3.59,5
1964297,3.6,5
1964298,3.61,5
1964299,3.62,5
1964300,3.63,5
1964301,3.62,5
1964302,3.61,5
1964303,3.61,5
1964304,3.61,5
1964305,3.61,5
1964306,3.62,5
1964307,3.61,5
1964308,3.61,5
1964309,3.6,5
1964310,3.6,5
1964311,3.6,5
1964312,3.6,5
1964313,3.6,5
1964314,3.59,5
1964315,3.59,5
1964316,3.59,5
1964317,3.59,5
1964318,3.6,5
1964319,3.6,5
1964320,3.6,5
1964321,3.6,5
1964322,3.61,5
1964323,3.62,5
1964324,3.62,5
1964325,3.62,5
1964326,3.62,5
1964327,3.6,5
1964328,3.59,5
1964329,3.59,5
1964330,3.58,5
1964331,3.59,5
1964332,3.58,5
1964333,3.59,5
1964334,3.6,5
1964335,3.62,5
1964336,3.63,5
1964337,3.64,5
1964338,3.65,5
1964339,3.65,5
1964340,3.65,5
1964341,3.64,5
1964342,3.64,5
1964343,3.64,5
1964344,3.65,5
1964345,3.66,5
1964346,3.65,5
1964347,3.65,5
1964348,3.65,5
1964349,3.66,5
1964350,3.67,5
1964351,3.67,5
1964352,3.68,5
1964353,3.68,5
1964354,3.68,5
1964355,3.68,5
1964356,3.66,5
1964357,3.65,5
1964358,3.64,5
1964359,3.63,5
1964360,3.63,5
1964361,3.63,5
1964362,3.64,5
1964363,3.65,5
1964364,3.65,5
1964365,3.66,5
1964366,3.68,5
1965001,3.71,5
1965002,3.72,5
1965003,3.7,5
1965004,3.69,5
1965005,3.68,5
1965006,3.68,5
1965007,3.67,5
1965008,3.66,5
1965009,3.65,5
1965010,3.64,5
1965011,3.64,5
1965012,3.63,5
1965013,3.63,5
1965014,3.63,5
1965015,3.62,5
1965016,3.62,5
1965017,3.62,5
1965018,3.62,5
1965019,3.63,5
1965020,3.63,5
1965021,3.64,5
1965022,3.64,5
1965023,3.64,5
1965024,3.64,5
1965025,3.64,5
1965026,3.65,5
1965027,3.65,5
1965028,3.66,5
1965029,3.67,5
1965030,3.68,5
1965031,3.67,5
1965032,3.67,5
1965033,3.66,5
1965034,3.66,5
1965035,3.65,5
1965036,3.64,5
1965037,3.64,5
1965038,3.64,5
1965039,3.64,5
1965040,3.63,5
1965041,3.63,5
1965042,3.62,5
1965043,3.61,5
1965044,3.6,5
1965045,3.6,5
1965046,3.6,5
1965047,3.61,5
1965048,3.6,5
1965049,3.6,5
1965050,3.59,5
1965051,3.59,5
1965052,3.59,5
1965053,3.6,5
1965054,3.61,5
1965055,3.61,5
1965056,3.62,5
1965057,3.62,5
1965058,3.63,5
1965059,3.64,5
1965060,3.64,5
1965061,3.63,5
1965062,3.63,5
1965063,3.63,5
1965064,3.64,5
1965065,3.64,5
1965066,3.64,5
1965067,3.63,5
1965068,3.62,5
1965069,3.61,5
1965070,3.61,5
1965071,3.62,5
1965072,3.63,5
1965073,3.62,5
1965074,3.61,5
1965075,3.6,5
1965076,3.6,5
1965077,3.62,5
1965078,3.63,5
1965079,3.63,5
1965080,3.62,5
1965081,3.61,5
1965082,3.61,5
1965083,3.61,5
1965084,3.61,5
1965085,3.61,5
1965086,3.6,5
1965087,3.6,5
1965088,3.6,5
1965089,3.6,5
1965090,3.6,5
1965091,3.6,5
1965092,3.6,5
1965093,3.6,5
1965094,3.6,5
1965095,3.6,5
1965096,3.6,5
1965097,3.6,5
1965098,3.61,5
1965099,3.62,5
1965100,3.63,5
1965101,3.64,5
1965102,3.65,5
1965103,3.65,5
1965104,3.66,5
1965105,3.67,5
1965106,3.66,5
1965107,3.65,5
1965108,3.65,5
1965109,3.65,5
1965110,3.65,5
1965111,3.65,5
1965112,3.65,5
1965113,3.64,5
1965114,3.63,5
1965115,3.62,5
1965116,3.62,5
1965117,3.62,5
1965118,3.62,5
1965119,3.63,5
1965120,3.63,5
1965121,3.64,5
1965122,3.64,5
1965123,3.64,5
1965124,3.63,5
1965125,3.63,5
1965126,3.64,5
1965127,3.65,5
1965128,3.66,5
1965129,3.66,5
1965130,3.66,5
1965131,3.66,5
1965132,3.67,5
1965133,3.69,5
1965134,3.72,5
1965135,3.76,5
1965136,3.81,5
1965137,3.84,5
1965138,3.86,5
1965139,3.88,5
1965140,3.88,5
1965141,3.88,5
1965142,3.86,5
1965143,3.84,5
1965144,3.8,5
1965145,3.78,5
1965146,3.75,5
1965147,3.73,5
1965148,3.71,5
1965149,3.71,5
1965150,3.7,5
1965151,3.69,5
1965152,3.69,5
1965153,3.71,5
1965154,3.73,5
1965155,3.75,5
1965156,3.76,5
1965157,3.76,5
1965158,3.76,5
1965159,3.76,5
1965160,3.76,5
1965161,3.76,5
1965162,3.75,5
1965163,3.75,5
1965164,3.74,5
1965165,3.75,5
1965166,3.74,5
1965167,3.75,5
1965168,3.75,5
1965169,3.75,5
1965170,3.75,5
1965171,3.74,5
1965172,3.75,5
1965173,3.76,5
1965174,3.77,5
1965175,3.77,5
1965176,3.77,5
1965177,3.77,5
1965178,3.76,5
1965179,3.75,5
1965180,3.74,5
1965181,3.74,5
1965182,3.74,5
1965183,3.73,5
1965184,3.73,5
1965185,3.73,5
1965186,3.73,5
1965187,3.75,5
1965188,3.77,5
1965189,3.78,5
1965190,3.78,5
1965191,3.77,5
1965192,3.76,5
1965193,3.75,5
1965194,3.73,5
1965195,3.72,5
1965196,3.7,5
1965197,3.69,5
1965198,3.68,5
1965199,3.68,5
1965200,3.69,5
1965201,3.69,5
1965202,3.68,5
1965203,3.68,5
1965204,3.67,5
1965205,3.66,5
1965206,3.66,5
1965207,3.66,5
1965208,3.66,5
1965209,3.66,5
1965210,3.67,5
1965211,3.67,5
1965212,3.67,5
1965213,3.68,5
1965214,3.7,5
1965215,3.72,5
1965216,3.73,5
1965217,3.73,5
1965218,3.74,5
1965219,3.74,5
1965220,3.73,5
1965221,3.72,5
1965222,3.72,5
1965223,3.71,5
1965224,3.71,5
1965225,3.69,5
1965226,3.68,5
1965227,3.68,5
1965228,3.67,5
1965229,3.67,5
1965230,3.67,5
1965231,3.68,5
1965232,3.68,5
1965233,3.68,5
1965234,3.67,5
1965235,3.67,5
1965236,3.67,5
1965237,3.67,5
1965238,3.68,5
1965239,3.68,5
1965240,3.69,5
1965241,3.69,5
1965242,3.7,5
1965243,3.7,5
1965244,3.71,5
1965245,3.71,5
1965246,3.72,5
1965247,3.73,5
1965248,3.73,5
1965249,3.73,5
1965250,3.73,5
1965251,3.73,5
1965252,3.72,5
1965253,3.71,5
1965254,3.71,5
1965255,3.7,5
1965256,3.7,5
1965257,3.7,5
1965258,3.69,5
1965259,3.69,5
1965260,3.68,5
1965261,3.68,5
1965262,3.67,5
1965263,3.67,5
1965264,3.66,5
1965265,3.66,5
1965266,3.67,5
1965267,3.69,5
1965268,3.7,5
1965269,3.71,5
1965270,3.73,5
1965271,3.76,5
1965272,3.79,5
1965273,3.83,5
1965274,3.85,5
1965275,3.87,5
1965276,3.89,5
1965277,3.88,5
1965278,3.85,5
1965279,3.81,5
1965280,3.78,5
1965281,3.77,5
1965282,3.76,5
1965283,3.74,5
1965284,3.71,5
1965285,3.69,5
1965286,3.69,5
1965287,3.68,5
1965288,3.67,5
1965289,3.66,5
1965290,3.65,5
1965291,3.65,5
1965292,3.65,5
1965293,3.65,5
1965294,3.66,5
1965295,3.68,5
1965296,3.69,5
1965297,3.7,5
1965298,3.7,5
1965299,3.7,5
1965300,3.7,5
1965301,3.69,5
1965302,3.69,5
1965303,3.69,5
1965304,3.69,5
1965305,3.7,5
1965306,3.71,5
1965307,3.72,5
1965308,3.71,5
1965309,3.71,5
1965310,3.73,5
1965311,3.73,5
1965312,3.74,5
1965313,3.73,5
1965314,3.74,5
1965315,3.73,5
1965316,3.71,5
1965317,3.68,5
1965318,3.66,5
1965319,3.65,5
1965320,3.64,5
1965321,3.63,5
1965322,3.63,5
1965323,3.63,5
1965324,3.62,5
1965325,3.61,5
1965326,3.61,5
1965327,3.6,5
1965328,3.6,5
1965329,3.6,5
1965330,3.61,5
1965331,3.63,5
1965332,3.64,5
1965333,3.64,5
1965334,3.64,5
1965335,3.64,5
1965336,3.64,5
1965337,3.64,5
1965338,3.64,5
1965339,3.65,5
1965340,3.65,5
1965341,3.66,5
1965342,3.66,5
1965343,3.66,5
1965344,3.66,5
1965345,3.67,5
1965346,3.66,5
1965347,3.66,5
1965348,3.67,5
1965349,3.68,5
1965350,3.69,5
1965351,3.7,5
1965352,3.69,5
1965353,3.68,5
1965354,3.67,5
1965355,3.65,5
1965356,3.65,5
1965357,3.64,5
1965358,3.63,5
1965359,3.65,5
1965360,3.69,5
1965361,3.73,5
1965362,3.75,5
1965363,3.75,5
1965364,3.74,5
1965365,3.73,5
1966001,3.73,5
1966002,3.72,5
1966003,3.72,5
1966004,3.72,5
1966005,3.73,5
1966006,3.73,5
1966007,3.74,5
1966008,3.74,5
1966009,3.74,5
1966010,3.74,5
1966011,3.75,5
1966012,3.78,5
1966013,3.81,5
1966014,3.87,5
1966015,3.92,5
1966016,3.95,5
1966017,3.96,5
1966018,3.97,5
1966019,3.97,5
1966020,3.95,5
1966021,3.92,5
1966022,3.89,5
1966023,3.87,5
1966024,3.85,5
1966025,3.83,5
1966026,3.8,5
1966027,3.78,5
1966028,3.76,5
1966029,3.75,5
